Loan ID,Customer ID,Loan Status,Current Loan Amount,Term,Credit Score,Annual Income,Years in current job,Home Ownership,Purpose,Monthly Debt,Years of Credit History,Months since last delinquent,Number of Open Accounts,Number of Credit Problems,Current Credit Balance,Maximum Open Credit,Bankruptcies,Tax Liens
2023b936-0644-4a3b-8672-abea40d40051,8254c104-a47a-4956-a210-6701012c1456,Fully Paid,775390,Short Term,,,8 years,Rent,Debt Consolidation,23319.84,25.1,18,7,0,360354,538384,0,0
10948891-1192-444a-be5e-a42e8ceb3173,1e347be6-0bd4-4f91-aa5f-5d23ede9c89b,Fully Paid,216128,Long Term,651,1399920,10+ years,Own Home,other,24148.62,10,28,10,1,293265,490710,0,1
bd7a5e82-da23-4ef3-8121-c2bdc33e77a5,c10dfef1-0523-4dbc-887d-cde0774f6ce2,Fully Paid,294558,Short Term,698,1402922,4 years,Home Mortgage,Debt Consolidation,14379.77,12.4,NA,9,0,210463,417978,0,0
3a31117c-a519-4279-a9de-566d074a3dd5,d3a23656-f982-4e43-a2af-c7b192e40c6c,Fully Paid,132792,Short Term,747,1337980,10+ years,Home Mortgage,Debt Consolidation,3880.18,26.1,NA,17,0,163039,1641618,0,0
04b47371-656e-4913-93ee-f81ed21df2cb,1ae2e41e-7b3a-40ed-96bd-4dc72c625b73,Fully Paid,395054,Short Term,,,5 years,Home Mortgage,Debt Consolidation,22610.19,22.7,NA,7,0,481251,972488,0,0
8843a2bf-e6f1-41fc-9c12-54d92df99626,68aa023b-314d-4db7-a9f9-7d5730198162,Fully Paid,136994,Short Term,743,2099196,4 years,Home Mortgage,Other,23266.07,15.4,NA,11,0,279319,534578,0,0
7d7c9848-3831-4aab-9c84-2c515b7ac8a1,d09ea34a-e8aa-4e0e-98c0-488eb17c0ce8,Fully Paid,440440,Long Term,742,950950,9 years,Rent,Debt Consolidation,21634.16,17.7,NA,12,0,152114,321420,0,0
0285a5a3-0757-4502-99d8-798e7919318e,2fd81f95-9259-4cf6-b5c0-698d614c06c1,Fully Paid,54120,Short Term,,,< 1 year,Rent,Other,2951.27,29.5,NA,11,1,48203,328306,1,0
e335cbb2-f64e-4568-be10-0198ae63756e,794dabd6-2b3a-4b5f-a3ea-a2ddba8a6f36,Fully Paid,289762,Long Term,646,2644040,3 years,Home Mortgage,Debt Consolidation,43957.26,29.8,6,12,0,134938,286682,0,0
3852c9d1-cd70-4b91-bb93-2f0dd6d28225,67d995c1-2c37-4281-9571-02564a0d7c95,Fully Paid,646866,Short Term,718,2011169,10+ years,Home Mortgage,Debt Consolidation,25642.4,22.3,NA,13,0,649021,984940,0,0
06211999-a118-4cd3-abca-81f442f77e82,6b9eb748-096e-4b02-8200-70d9cf4f55f3,Fully Paid,200310,Short Term,,,2 years,Home Mortgage,Debt Consolidation,5113.47,13,10,10,0,209722,1016004,0,0
b178549b-76d9-4798-a310-08db20e60c3e,c7f4292c-f1d0-4f95-9c9d-d3331ed8b8d0,Charged Off,153758,Short Term,705,1327872,5 years,Rent,Debt Consolidation,4503.76,9,NA,5,0,86222,125268,0,0
4a8493a6-793c-40fc-a880-432b7c886238,356ef4c9-814e-48c7-be5c-7a02d70f7df2,Charged Off,330242,Short Term,742,1939349,2 years,Rent,Debt Consolidation,44766.85,14.1,NA,6,0,42940,345224,0,0
4abc52ce-e158-4032-8368-263c5d01eefe,bb4532d0-84da-4bf8-883a-b28fb6ecf7de,Fully Paid,675576,Long Term,677,1361388,10+ years,Home Mortgage,Home Improvements,14260.45,21.1,NA,6,0,928853,1639506,0,0
ccd5fc90-9bf4-4445-835b-49960bdc6cfc,4bc3b321-1063-4cde-b3ac-1d27d40f322b,Charged Off,262768,Long Term,717,756428,< 1 year,Own Home,Debt Consolidation,18658.57,13.5,NA,28,0,297103,924792,0,0
3fa82250-2e84-4539-8e43-acfaadac30a3,dc7b8d6d-f540-4478-8ebd-33c57348cac5,Fully Paid,99999999,Short Term,743,1434177,7 years,Home Mortgage,Debt Consolidation,26651.87,16,48,15,0,416138,839454,0,0
453b3046-cb02-4c4b-be2a-23713e647708,39c9b050-64e7-4bd6-88be-ccbae3d4d34b,Fully Paid,99999999,Short Term,738,2032468,3 years,Rent,Debt Consolidation,2625.42,12.1,NA,7,0,119491,681604,0,0
b6385269-61f1-47f8-95a2-f5751073fd3c,4db89bd6-574b-43cd-8a4f-495e10d69d04,Fully Paid,179608,Short Term,,,5 years,Home Mortgage,Other,4710.1,20,NA,5,0,197809,255926,0,0
d99b0aaf-da7a-41ff-95d0-3b3f4a5150ab,3f9b7a4a-ad59-4540-8605-314b2f91eb97,Fully Paid,226468,Short Term,710,1575765,10+ years,Rent,Debt Consolidation,1615.19,12.9,NA,7,1,54853,167574,0,0
26c7ee47-b5a7-4328-84bd-78172e4686db,3d3baf0b-e9cf-436b-9799-d6390ac317b4,Fully Paid,496012,Short Term,676,1193675,n/a,Rent,Debt Consolidation,9340.4,13.7,82,5,0,36537,66836,0,0
0db1374b-85aa-4839-b2b8-0303c6c13b63,94123627-72c0-4c9e-84f3-34aa0f1fdd60,Fully Paid,99999999,Short Term,739,1335985,10+ years,Rent,Debt Consolidation,3818.62,16.2,45,12,0,91979,300828,0,0
39ad7f8b-8edf-4807-ae48-cefe98e20905,56d0a139-eaa8-4927-b385-f7914495110b,Fully Paid,224950,Short Term,737,582825,1 year,Rent,Debt Consolidation,1306.44,12.6,47,18,0,119909,465894,0,0
13e02d93-749d-47f9-9bef-a64f15c7e50a,c69d3b8b-eb0b-4c9a-8ca2-9343f4ec231f,Fully Paid,308440,Short Term,746,761064,7 years,Rent,Debt Consolidation,12874.78,13.8,18,16,0,394820,819280,0,0
19a7374c-d113-482b-acf5-45306fb2d0f5,03e93322-2e03-4cb0-89ef-20bdd48a58bc,Fully Paid,258170,Long Term,724,631731,< 1 year,Rent,Debt Consolidation,12371.28,28.8,NA,8,1,183122,356972,1,0
7991914e-ab39-45b1-80ee-029a757e6106,59a956ef-efc4-443a-afaa-9b8ae669ab66,Fully Paid,523292,Long Term,687,1280505,9 years,Home Mortgage,Debt Consolidation,32759.61,17,NA,12,0,741361,1179134,0,0
7b7a1d7b-57f1-4092-87b6-140d1b652a42,5b0a5704-1384-42f2-b205-6040e525bcab,Charged Off,323708,Short Term,726,1304597,1 year,Rent,Debt Consolidation,10980.48,22.5,15,9,0,151506,472824,0,0
8e209af2-715c-4168-824c-e67d9b22649e,4e660f50-833c-4421-b101-c0ad8ab81521,Fully Paid,518188,Short Term,717,1584961,10+ years,Home Mortgage,Debt Consolidation,20076.16,14.6,NA,11,0,352184,858484,0,0
09bdd83b-91bc-433c-918a-ac0cf8655818,4f36c8d1-f616-4812-8c14-a46156ab68d3,Charged Off,542542,Long Term,,,10+ years,Home Mortgage,Debt Consolidation,13078.84,10.5,78,9,0,262295,496254,0,0
91b83a80-e658-410b-8306-9c24a6b687d0,ab087531-f39e-4e67-918d-6fbc465636e0,Fully Paid,99999999,Long Term,707,1513236,5 years,Home Mortgage,other,10000.08,17.3,40,10,1,168264,285230,0,0
5e9fdc83-8b54-4632-89fd-90b9c214a66f,067e919a-5175-4643-9b00-d2ae2c205bf9,Fully Paid,263978,Short Term,710,2089791,8 years,Rent,other,9473.78,21.8,20,5,0,101004,123244,0,0
559b5487-88a8-46ba-b8c0-537a33a00329,a70cf8f4-dbcb-4760-8a48-98af7392eeed,Charged Off,418638,Long Term,7030,1076179,10+ years,Home Mortgage,Debt Consolidation,20268.06,27.9,NA,14,0,453302,911218,0,0
bd952060-9827-40ec-ae1b-c95ad549d3bb,7eff9a22-073f-45ce-ae69-449a7b6eb192,Fully Paid,344564,Short Term,,,< 1 year,Rent,Debt Consolidation,16691.12,10.9,NA,25,0,225891,385770,0,0
87d400d2-cef1-4e91-aed8-38a5f5f319b6,2639c921-c21c-4519-b5c2-1a8b8830211f,Charged Off,215116,Short Term,,,< 1 year,Rent,Debt Consolidation,8936.84,31.7,60,18,0,442662,1197570,0,0
615a7c14-c974-4b39-b976-82cc92430a95,e2b70d4a-3daa-4dd9-a9c6-b5afb3cbd81d,Fully Paid,389070,Short Term,719,2165430,10+ years,Rent,Debt Consolidation,20390.99,17.6,72,9,0,185915,244332,0,0
2d8f2a5c-7176-4f73-b0e3-f3e27f337d91,8dd3093f-017f-4ab7-b593-c619b8baff71,Fully Paid,99999999,Long Term,684,716642,2 years,Rent,Debt Consolidation,18931.22,7.2,NA,13,0,232389,484814,0,0
41383329-a685-4764-aa4c-fdfc096b0062,3cd005fd-42d4-43e7-af0e-b4099d0fbdd6,Charged Off,194876,Short Term,697,518453,4 years,Rent,Debt Consolidation,9375.17,10.7,NA,4,0,96691,196438,0,0
89905cb8-9b4c-4117-acb8-6574145de970,61efe55b-ea78-4e56-80ae-5969895093c2,Fully Paid,266882,Long Term,707,1536568,10+ years,Home Mortgage,Home Improvements,10871.23,26.1,7,8,0,194693,453596,0,0
8d12ea3c-2825-4bc2-b0ac-b991a4c45fb2,3c6cfda3-5e61-464f-b257-cf4f1789cd1a,Charged Off,449460,Long Term,6110,1863216,< 1 year,Rent,other,28258.7,9.6,NA,12,0,369170,1374472,0,0
f5da17c5-0f22-4e84-a93f-cbc36a22f40b,a95f2281-c613-4de1-98d6-18785099b5c4,Fully Paid,178640,Short Term,747,1330665,10+ years,Home Mortgage,Debt Consolidation,18962,18.6,NA,7,0,254961,375122,0,0
934ade42-87c0-4b32-9ab1-648adf933e99,e12292c4-1d2e-4614-90b2-cff8cf7ca5b3,Charged Off,471152,Short Term,7490,1918240,5 years,Home Mortgage,Debt Consolidation,31650.96,16.5,NA,17,0,738853,1421112,0,0
92264b0f-6c2e-4be5-89f5-2eac7007f9c7,aee8ae64-29a4-4a0d-8896-03f613eabbe5,Fully Paid,178860,Short Term,681,714457,10+ years,Home Mortgage,Home Improvements,11371.88,14.2,49,8,2,57570,270952,2,0
395c0dcc-7964-44e1-ae04-be7cb6ced421,366dea91-ec4b-4b89-b134-960f58e8a9f4,Fully Paid,197648,Short Term,,,5 years,Home Mortgage,Debt Consolidation,21386.4,16.7,NA,10,0,141702,279994,0,0
8c2232b3-e3fe-48ab-a378-2eb459853ba9,e707ddaa-1858-4536-93e5-d026b46801b9,Fully Paid,99999999,Short Term,696,886939,< 1 year,Rent,Debt Consolidation,10569.32,12.4,NA,6,0,187587,220946,0,0
665b2194-8bcf-4bd3-980e-c9d609f9057c,42511703-5e54-4145-ac71-f688f54bc5eb,Charged Off,87340,Short Term,730,848673,10+ years,Home Mortgage,Home Improvements,4865.71,10.3,NA,6,0,254809,580778,0,0
158b7110-08ae-4794-89f7-4ea92d9c36e0,f0318183-712e-4ec7-a6a2-56b511acda47,Charged Off,502546,Long Term,,,10+ years,Home Mortgage,Debt Consolidation,20482.57,23,NA,10,0,482220,740520,0,0
8e8aa679-c600-4d17-aacd-64bcedc13767,f4c72651-3268-407c-a036-5b0c23080449,Fully Paid,248006,Long Term,713,1625507,3 years,Home Mortgage,Debt Consolidation,7477.26,13,NA,25,0,130112,0,0,0
bdb9a404-2ea6-41dc-8b0e-29c991268ef6,992e650b-8e14-4aa5-a8a7-dc4249128925,Fully Paid,357412,Short Term,707,1292608,3 years,Rent,Home Improvements,21435.61,11,23,18,0,272612,539572,0,0
44a3ab45-ee07-4abb-8765-17cc6230fcc7,6dffee7c-edeb-44fa-8816-2453d5fe304b,Fully Paid,262768,Short Term,,,n/a,Own Home,Debt Consolidation,15790.52,35.8,NA,15,1,165433,662816,1,0
75512193-d52c-472a-8720-c1befdcd91e3,8b73cac8-1e42-4825-9d46-6f591223048e,Charged Off,129866,Short Term,7360,1869410,3 years,Home Mortgage,Home Improvements,27854.19,23.3,19,11,0,255246,401566,0,0
fa19bccb-f22b-4c36-8507-4d133e509cbd,9c71924a-ccc1-46f6-bdfb-b573e1c29aee,Fully Paid,328130,Short Term,723,2078087,10+ years,Home Mortgage,Debt Consolidation,26149.32,16.5,65,14,0,253099,478852,0,0
8ba900cb-e2e3-4018-a17b-f5123ba8c162,be3fd1d6-cf4d-4f6a-b3a6-20cd70bb7839,Fully Paid,295944,Short Term,,,10+ years,Rent,Debt Consolidation,10953.88,20.7,62,7,2,106343,186582,2,0
22eb4a56-64a4-4d22-b79f-744e066649a1,5b11dfe8-882c-4629-9059-8faaca7943f6,Fully Paid,99999999,Short Term,733,454594,3 years,Rent,Take a Trip,7917.3,8.3,NA,14,0,123956,407726,0,0
ea083ad2-1989-41da-8321-e85d18858292,cb749095-8e0f-4ff8-9230-b4dc9be4df0f,Charged Off,284768,Short Term,666,699979,2 years,Rent,small_business,9507.98,16.3,NA,9,0,301340,468974,0,0
f4eaa019-55b7-4b59-a715-1b07c36550e8,0131e476-aa2d-49ad-bfcc-2cb1fdbf7b93,Fully Paid,99999999,Short Term,726,852530,3 years,Rent,Debt Consolidation,14919.18,10.5,NA,28,0,110238,212740,0,0
3c3ab4e1-e0ce-4c4e-8e11-970b9ccb7d23,bf5f4531-6fd8-4920-aee8-9686820a0451,Fully Paid,694100,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,13188.09,15.5,NA,11,0,452257,1102464,0,0
fba85659-4603-4d01-87d1-13f789201635,593ebc01-9fab-4a61-b25c-950095458913,Fully Paid,99999999,Long Term,679,1617907,3 years,Own Home,Debt Consolidation,24133.8,8.4,NA,7,0,602851,958826,0,0
4a5d61c3-4809-4d0d-a3bd-3b8bd5f3891f,521692b6-c563-4536-8dc9-802cc08ddb5d,Fully Paid,464178,Short Term,722,1020756,10+ years,Home Mortgage,Debt Consolidation,7068.76,19.9,28,14,0,238070,845614,0,0
45aeff49-6d4c-4bfb-9a56-7c231528d3ea,39e6a2b3-d288-415f-93f1-22cae8285c1a,Fully Paid,99999999,Short Term,750,936130,10+ years,Home Mortgage,Debt Consolidation,15914.21,38.2,NA,13,0,386517,2283358,0,0
0c431ba7-e72b-4bb6-9071-18adf301c8b7,3235075f-9f1e-41de-8e2f-9fa4cd30357b,Fully Paid,99999999,Short Term,727,1113096,4 years,Rent,Debt Consolidation,25693.89,20,NA,25,0,583319,1114542,0,0
5bd0e798-f0ba-4c96-bd5f-81f23371b938,51b5b53d-4a59-44b3-9d7f-8546526b5968,Charged Off,276100,Short Term,,,10+ years,Home Mortgage,Debt Consolidation,27988.14,16.5,NA,20,0,755478,1141998,0,0
f6d7d89f-cd41-4bbf-a4ad-7ae69d4485c3,2e8e09f9-1005-430e-bf28-3d883cd06962,Charged Off,110132,Short Term,698,817988,10+ years,Rent,Debt Consolidation,11656.31,18.5,72,11,1,53086,125466,1,0
cdfc7c6d-487c-4d0d-b2f3-0b500d905e91,4d6a6489-5087-432b-afdb-bd336b3e60c9,Charged Off,269302,Short Term,710,664544,8 years,Rent,Debt Consolidation,6811.5,12.1,NA,13,0,226461,554356,0,0
c18c507d-4314-4fee-8dce-a49f6b18aea9,87757435-ee42-4f42-be73-7038f3b63282,Fully Paid,333938,Short Term,713,1153566,2 years,Rent,Debt Consolidation,20187.5,7.5,12,9,0,149397,458876,0,0
7f4496c5-4406-46f3-af5a-e6d5b1980c01,1ebd12c3-7d04-40c0-a3ab-e1116520cb45,Fully Paid,510114,Short Term,,,10+ years,Rent,other,17585.07,21,32,6,0,33782,782144,0,0
ba2022a4-6607-4a56-b7c6-651a1d78bcd3,d563ff11-989d-4333-b80b-f98733477730,Charged Off,516318,Long Term,682,1130082,10+ years,Home Mortgage,Other,21471.52,16,NA,13,0,191159,447150,0,0
7fef597e-dd7a-4e7e-a1e2-483affd9e642,bd467978-eb54-44b2-8bd6-5ab81527444b,Fully Paid,128040,Short Term,684,765491,7 years,Rent,Debt Consolidation,20158.05,16.3,NA,17,1,220685,643676,1,0
710dd4ca-4e40-4885-9113-fe68a8857056,6f078865-1082-4c35-bd86-a8f035e79075,Fully Paid,25960,Short Term,741,803282,5 years,Rent,Debt Consolidation,14860.66,25.5,25,22,0,138567,810392,0,0
98d976de-5382-4bb5-b5c4-461404272a2f,f46a9726-0021-4ded-8f68-1f647ed2eb69,Charged Off,474078,Long Term,659,753844,10+ years,Own Home,Debt Consolidation,9498.48,16.7,13,9,1,73568,220132,1,0
89400168-1539-4827-96a2-28fd10726f60,6f47c35a-577f-4901-9317-386b9c7788b6,Fully Paid,786170,Long Term,733,2618865,10+ years,Home Mortgage,other,16848.06,20.9,NA,16,0,135318,2338710,0,0
f0a329b6-750c-4934-a2a4-4ed59a2bdd21,aae9b390-5f78-45c0-b605-cc763e64f7cb,Fully Paid,262570,Long Term,698,1322818,5 years,Home Mortgage,Debt Consolidation,26346.16,19,NA,12,0,189962,869352,0,0
93e1d56e-52ee-4de1-9184-5e20b96f7f34,4effa133-981e-412f-aca4-3e5bb8d5aa0b,Fully Paid,153670,Short Term,747,1820162,6 years,Home Mortgage,Debt Consolidation,22903.74,19.8,NA,8,1,784529,1113244,1,0
ddff07d7-47c6-47f8-aad9-73209f5206aa,3181749e-fd74-44f5-a036-d64694b97770,Fully Paid,231110,Short Term,717,593959,< 1 year,Rent,Debt Consolidation,10691.11,14.4,71,6,0,231952,313764,0,0
9541a139-6aaa-4a87-b0f8-f2dafde1d56b,59c9dae0-fe56-4745-8c8e-3127bbe3b2a4,Charged Off,480656,Short Term,705,1126206,2 years,Home Mortgage,Home Improvements,10182.67,14.1,NA,8,0,421116,511654,0,0
274253e1-41e4-44d8-80b8-3d43cb17c94d,8ad88c36-d5d5-46fc-853d-c10b082d73a7,Fully Paid,764852,Short Term,722,3793407,6 years,Home Mortgage,Debt Consolidation,97996.49,25.8,9,14,0,4778671,6080426,0,0
0da97365-847d-4c3c-8ee9-1d14e4f8aabe,68079850-8de4-4aa1-8f3a-23da3a1c7004,Charged Off,774312,Long Term,6810,1872431,7 years,Home Mortgage,Debt Consolidation,15213.49,23,NA,12,0,476235,688402,0,0
c6ce6ad5-3704-4d04-9b59-2df8af3bce24,95ae5732-e10a-404f-8992-fde31aa476dd,Fully Paid,543026,Short Term,746,1125522,10+ years,Home Mortgage,Business Loan,12943.56,27.7,NA,5,0,311752,999922,0,0
81d7e954-0b2f-4b88-9359-1f7ba966b261,69d7ff22-c9ff-4cb9-9b17-62600cc63880,Fully Paid,448250,Short Term,733,1032365,< 1 year,Rent,Debt Consolidation,16001.42,17.8,58,6,0,404491,667194,0,0
f8517d3f-e147-4201-bc8c-f804374a0b55,c067248c-f30e-41a0-9fb1-288fcdaf6865,Fully Paid,528264,Short Term,733,1489752,10+ years,Home Mortgage,Debt Consolidation,25574,12,26,12,0,410096,720544,0,0
c343a965-476d-4602-8eab-be60454f3fcb,37e8c44b-b1e6-4d6f-a4b8-993b356b8213,Fully Paid,666534,Long Term,,,10+ years,Own Home,Debt Consolidation,24976.64,15.3,31,11,0,173299,484704,0,0
2f02287f-7404-4091-b5e6-bb49f43851aa,243a14dd-aace-404e-a30d-d303ea2ae91f,Fully Paid,44572,Short Term,,,10+ years,Home Mortgage,Other,12819.3,15.7,53,5,1,0,0,1,0
76272bac-79e8-442f-96f2-93367e4c6498,f2b324cc-f4a6-4b25-8ecf-fd651a3f02d9,Fully Paid,302478,Short Term,711,1100936,1 year,Own Home,other,19633.46,17.1,NA,7,0,77197,318076,0,0
46fa72eb-9486-4553-b6db-f751f19af712,23c08dba-2f52-4c33-b759-99057c03927d,Charged Off,303842,Short Term,7380,1686915,10+ years,Rent,Debt Consolidation,13045.4,28,12,13,0,505153,909656,0,0
86e1b780-0893-4b3a-9ca9-38e1688b1032,fb917626-4ad3-44c3-9963-17643ab2640b,Fully Paid,111078,Long Term,697,1851550,1 year,Home Mortgage,other,29964.33,16.3,25,12,0,163495,428274,0,0
27952504-9566-4fc5-834b-8458686dfdcb,7934572d-b4d4-4022-b9f3-b0825d44dc89,Fully Paid,493526,Long Term,720,1553440,4 years,Home Mortgage,Debt Consolidation,28220.7,13.7,NA,16,0,355376,968176,0,0
05eec024-6ea6-4ba9-bd4c-0173aaa37999,5a6b2ab2-c3d6-47fa-9e41-6cca4fd9f890,Charged Off,601172,Short Term,,,4 years,Own Home,Debt Consolidation,10671.73,11.5,73,11,0,236417,542058,0,0
d55e0a03-a244-420e-82d8-72b5a1c683c8,912c8509-94fb-4638-8d42-d3b1d3293308,Fully Paid,99999999,Short Term,745,2029124,< 1 year,Rent,Debt Consolidation,3821.47,6.5,NA,4,0,122664,299618,0,0
b00b90bd-6a85-401f-97f4-029ecd41ad80,120d0e98-e924-4307-b78a-ec7edf581634,Fully Paid,206382,Short Term,698,816943,10+ years,Home Mortgage,Debt Consolidation,11709.51,14.4,NA,11,0,182951,443190,0,0
13fd613d-6f1d-4b61-8d8e-0d8e08db7098,7b270487-d58b-4edf-a077-bafd17ae0fbf,Fully Paid,267454,Short Term,749,1482171,10+ years,Home Mortgage,Debt Consolidation,29396.42,19.4,31,18,0,241072,1286340,0,0
e58167d5-b77e-4bb7-b69b-71586a2fd070,b1f889d5-142f-4a1a-89f8-77df072810f0,Fully Paid,525624,Long Term,,,< 1 year,Home Mortgage,Debt Consolidation,19883.88,14.1,NA,15,0,424118,966702,0,0
52914a00-102d-403d-88c1-64957d7fb647,41c18468-0f67-4f11-a0f7-a25263a46a14,Fully Paid,433576,Short Term,748,1965873,10+ years,Home Mortgage,Debt Consolidation,8010.97,19.6,14,5,0,298148,700216,0,0
e05f30c9-83f8-4d60-b0eb-0f477da2b0ef,34892dc7-c8f2-47e5-adf3-4e6281d1e040,Fully Paid,758076,Long Term,708,2449252,10+ years,Home Mortgage,Home Improvements,41433.3,21.7,NA,10,0,478458,872432,0,0
b71932a6-f45a-448f-8943-fb9fbfccaef6,0ea72fe9-cf4f-4c9c-8a4a-863aa330ee9c,Fully Paid,121660,Short Term,667,275082,< 1 year,Rent,other,1680.17,9.7,NA,3,0,29545,37598,0,0
1a726653-40a7-4581-841b-06ab09d0d2a4,97dc70bf-9e82-4819-bca9-7c8775ff28dc,Fully Paid,153934,Short Term,744,1994012,< 1 year,Rent,Debt Consolidation,21767.92,19.6,NA,10,0,263872,411224,0,0
3f613258-83dc-46bc-9a45-cc215d6e8d34,7c118c6e-cce7-462e-bc17-07ee1f40e3b7,Fully Paid,156574,Short Term,743,917548,3 years,Home Mortgage,Debt Consolidation,13304.37,8.9,NA,14,0,148390,309034,0,0
e2268dbb-fc36-45ae-9fdb-1c667ad874d8,8f969467-fa8b-4dc3-89a0-2b1e2fd125c5,Fully Paid,43736,Short Term,736,925775,8 years,Rent,Other,7460.16,18.9,NA,4,0,15010,21868,0,0
12a77f51-c342-46f2-949c-906a583bba5b,3adb6dde-cf6b-40b4-92df-06f6fd502961,Fully Paid,91454,Short Term,723,357276,2 years,Rent,Buy a Car,6877.62,11.3,NA,5,0,84303,117590,0,0
01aa97d9-a840-4d26-9ee9-fb19fe2b177d,eab280a0-1995-4897-baa6-c925a47d99a1,Fully Paid,531058,Long Term,694,1452379,< 1 year,Rent,Debt Consolidation,20696.32,13.4,24,6,0,297939,404910,0,0
08ea3344-a566-4575-91f2-b433bf494098,b860e928-7777-4c97-8b94-8e2629fc276f,Fully Paid,65648,Short Term,,,10+ years,Rent,Debt Consolidation,30043.94,10.6,NA,10,0,399038,490490,0,0
1cadace7-b4a2-4330-aeba-8adbd438302f,6483062d-4fc9-46b9-af56-658cd61b2b4a,Charged Off,782870,Long Term,,,10+ years,Home Mortgage,Debt Consolidation,25997.89,16.2,NA,13,0,631142,872058,0,0
cc7356a6-aa36-4b32-ad9e-750085e16196,e8e662ca-919f-4c42-9e73-90479764f290,Charged Off,259798,Short Term,744,598329,2 years,Rent,Debt Consolidation,10022.12,20.8,NA,18,0,230280,699842,0,0
65a5920f-ff81-457d-b7e2-47675a487c72,8107a918-22fb-4b28-8336-ff880d309f58,Charged Off,470162,Short Term,,,n/a,Rent,Debt Consolidation,10608.27,29.1,NA,12,0,664259,1720686,0,0
c01b746c-549b-49dd-86c2-8eac899cf075,249ee5bc-3658-4f74-95c4-441f42540dec,Fully Paid,219802,Long Term,675,1518632,10+ years,Rent,Debt Consolidation,33916.14,12.2,66,8,0,688769,850234,0,0
3dec72ff-3491-4d7e-bed1-055887cd9f57,3d8c5e88-3627-4f3d-afe2-2b799a2f4e90,Fully Paid,645414,Long Term,,,10+ years,Home Mortgage,Debt Consolidation,9996.09,17.8,NA,11,1,538308,938718,0,0
9ecd077c-da7a-46e1-aa73-9c6740a10331,5da85c23-6862-4dae-b6de-7d532ec60495,Charged Off,283888,Short Term,,,10+ years,Rent,Debt Consolidation,9618.37,18.1,NA,14,0,258761,353760,0,0
48681cb1-e8c8-4c5f-989f-9e6df89cc2ec,f8ad232c-f216-4872-afd6-016f5b9929a0,Charged Off,781176,Long Term,619,2313060,9 years,Own Home,Debt Consolidation,52622.21,10.5,54,24,0,218044,591272,0,0
3e0d53c9-c32e-4135-8e09-df6f9714094d,85a9455e-3ad9-4cb6-a1b7-46c99cb4e5f6,Fully Paid,325446,Long Term,707,1180489,10+ years,Home Mortgage,Debt Consolidation,36791.6,14.1,6,11,0,29203,119526,0,0
711278d8-6fbf-4d37-8bd3-83744180d1f3,e2202c88-04f3-46bf-b2ee-5bee37371ff8,Charged Off,532070,Short Term,738,2871945,10+ years,Rent,Debt Consolidation,49780.38,29.5,NA,11,0,890169,1338612,0,0
b10cc213-543d-4413-9e14-037445dd72a8,70cc9c7c-0bf4-4e81-a670-5b9997077ac7,Fully Paid,134618,Short Term,723,2374924,n/a,Own Home,Other,29884.53,36.9,NA,13,0,4783706,11963314,0,0
e82dc58c-22ad-4d23-aad4-38c0ab661343,116c1328-6347-42fe-aceb-324f0d101345,Fully Paid,217756,Short Term,748,1880620,5 years,Home Mortgage,Other,12161.33,15.6,52,15,0,77007,1393282,0,0
9e5e76db-d598-4469-9c29-9b262e6fc3b6,a9ab23a2-a907-4a3f-a2f9-25ec3e899e2e,Fully Paid,258170,Short Term,725,1449244,10+ years,Home Mortgage,Debt Consolidation,40216.54,15.5,48,16,0,172216,281666,0,0
0a2ff634-7e17-42cc-a153-edf3fd0754e3,23853b41-daf8-4d8a-a6c6-88e3441428c8,Fully Paid,135256,Short Term,726,661884,10+ years,Rent,Debt Consolidation,4616.62,16.2,13,6,0,55727,85822,0,0
fbd7e5e8-c666-4e53-8a7e-6e95f5ecf22b,2f1b37fa-5f91-44d3-adcb-cf5f67f00e07,Fully Paid,99999999,Short Term,730,657229,6 years,Home Mortgage,other,8817.71,26,NA,6,0,229330,489038,0,0
8ca21b14-01fb-4a60-b89c-91499223ad61,889c2f05-a12f-40b5-9d55-de8da88e02a7,Fully Paid,416570,Short Term,744,2272248,10+ years,Home Mortgage,Debt Consolidation,25562.79,15.5,NA,7,1,160037,326832,1,0
6a66dc85-b297-4828-a887-22769ce2d720,e08660a1-f179-42e8-a3b2-0b6afda44401,Fully Paid,180268,Short Term,744,2918970,9 years,Home Mortgage,Debt Consolidation,60325.38,17.2,NA,17,0,2880058,7035424,0,0
3fa3ac53-7261-4428-a25b-01150ec5b990,a6990299-4d99-47e8-863b-426ebf256872,Fully Paid,259072,Short Term,746,782173,8 years,Home Mortgage,Debt Consolidation,8799.47,14.7,NA,7,0,157358,202444,0,0
a922952d-df97-4aba-b5e8-adde182dcdac,cb877a93-27d6-43fc-9639-ed136bae0f26,Fully Paid,424028,Long Term,669,871929,4 years,Home Mortgage,Debt Consolidation,23978,14,21,12,0,456741,536360,0,0
5f5524ef-06ac-4175-8a2f-3d674b6ded95,60cb0bc3-31c2-44d1-ba3a-35c5886063c5,Fully Paid,252890,Long Term,715,653372,10+ years,Home Mortgage,Debt Consolidation,8765.84,22.8,76,9,0,131784,224752,0,0
